,count,hate_speech,offensive_language,neither,label,tweet
2055,6,0,6,0,1,' I will never date a female with another niggah name on her lol . Wtf .
2056,6,0,6,0,1,' I wonder if you females out here ever just sit around and think bout how yall hoes or how unfaithful Yall really is .
2057,3,1,2,0,1,' I wouldn't bring my girl around nobody but Leo &#1041204;&#1041204;&#9995; He the only niggah I KNOW that wouldn't mess with any of the... http://t.co/LWDxrVJceu
2058,6,0,5,1,1,"' I'm hard to kill &#1041653; , I'm countin cake up with ma finest bitch &#1041636;&#1041636; . Take off her makeup and she still look like a finalist &#1041191;&#1043359; ."
2059,3,0,3,0,1,"' I'm not gon ever be that niggah that hit 300 likes on every picture , but I get WHOEVER I WANT PERIOD . &#1041204;&#1043323;&#1041196;... http://t.co/mKgRljrHcl"
2060,3,0,2,1,1,' I'm that niggah you can show out in public babbbbbbyyyy &#1041191;&#1043215; lol
2061,3,0,3,0,1,' Id rather sit at the house all day and jack off then bust a mission to literally only chill with a bitch &#1041204;&#1043473;... http://t.co/MEtM60bG15
2062,3,0,3,0,1,' Idk why niggah give a female head then throw a condom on lmaooo niggah you already ate the whole STD &#1041204;&#1041204;
2063,3,0,3,0,1,"' If I ever put ma trust ina bitch , I'll always be hurt ! &#1043323;&#1043323;"
2064,3,0,3,0,1,"' If I ever put my trust ina bitch , I'll always be hurt &#1041204;&#1041204; ."
2065,3,2,1,0,0,"' If this ugly ass niggah can be with her , I can too . Tf she with Chuu Baka for anyways this niggah look like a... http://t.co/lVNDRDPpQT"
2066,3,0,3,0,1,"' If yo new niggah can't dress better then me , or even close to looking better then me , dnt try to make me... http://t.co/SMsc86mnBc"
2067,3,0,2,1,1,"' If you get yo girl took don't be mad at the niggah who did it &#1041204; Be mad at her , Cause he don't owe you loyalty , she does ."
2068,3,0,3,0,1,"' Ima kill that pussy straight murder that shit , and Ima eat it , eat it , eat it &#1043291;&#1040788; And lick it till it slaps . Aye &#1041237;&#1041191; ."
2069,3,0,3,0,1,"' Ima pull up , eat on that pussy and dip &#1041219;&#9996;&#65039; ,"
2070,3,0,3,0,1,' Ima real young niggah witha muhhfuckin attitude &#1043359; Walk up I'm yo spot you would think a niggah mad at you .
2071,3,0,3,0,1,"' Ima young rich niggah Tryna fuck a niggah bitch , My ex a rat the Naybahoods be fuckin on that bitch &#1041204;&#1041204; , I... http://t.co/hFnSbuPwma"
2072,6,1,5,0,1,"' Indiana niggah you can tell from ma muhhfuckin grammar , I swear I got 3 hoes with me just like I'm Santa &#1041204;&#1043359; ."
2073,3,1,2,0,1,' Is this Jody ? The niggah that got ma Boo Pregnant ? The niggah that can't take responsibilities as a... http://t.co/7ufNJ2NJhp
2074,3,0,2,1,1,' It's just me ? Or do you NOT want nobody else Texting/Inboxing/Kiking/DMing/Snapchatting/Emailing/ Yo girl or niggah ?
2075,3,0,3,0,1,"' Just was old to me , a lil proton feel me ? Some bitches that's gon feel me , some niggahs that won't kill me ."
2076,6,0,6,0,1,' Lemme find out you didn't answer my call cause you otp with that niggah &#1041204;
2077,3,0,3,0,1,' Leo Apolonio Look this niggah did a drive by on the bike http://t.co/3NisWlPNeC
2078,3,1,2,0,1,' Looked at my EX profile and she struggling with that weak ass niggah &#1041204; God Is Good &#1041240;&#1041243;
2079,3,0,3,0,1,' Ma niggah Alsina be doin his thang . http://t.co/IZA7Lil1Oz
2080,3,0,3,0,1,"' Make a niggah buy a ring for ya finger &#1042469; , Jimmies for ya feet &#1043353; Jeans for that back &#1041191; lingerie for the... http://t.co/MxwTT9H4nc"
2081,6,0,6,0,1,' Mann these hoes get nothin ! &#1041233; But some dick and instructions ! &#1041204; If she with mee she fucccccckn ! I said I... http://t.co/1FN2TegZHh
2082,3,0,3,0,1,' Mannnnn wake y'all bitch asses up Blood !
2083,3,0,3,0,1,' My Charger got my fucked up &#1041184;&#1041185; Finna wrap the cord Tf around my phone this bitch finna charge today cuhz &#1041204;&#1041204;&#1041184;&#1041184; .
2084,3,0,3,0,1,' My baby mama trippen and that bitch can shoot &#1041653;&#1041653; .
2085,6,0,6,0,1,"' Nah I ain't no hoe niggah , no bitch niggah , rich Niggah with the shits Niggah Getchu chipped niggah ."
2086,6,2,4,0,1,"' Niggah said "" my girl off limits thirsty niggahs stay out her inbox "" But the bitch look like Kunta Kintes... http://t.co/VeqZF9IK6Q"
2087,6,0,6,0,1,' Niggahs stay thinkin I want they girl &#1041204;&#1041204;&#1041204;&#1041204;&#9995; Not nevvvvva niggah .
2088,6,2,4,0,1,"' No FEELINS for a hoe that ain't ma main thang , ma niggahs on the same thang &#1043359; all ma niggahs gangbang ,... http://t.co/pc0fcynoFU"
2089,3,1,2,0,1,"' O M G you like stop controllin me , I'm like bitch fuck you thought ? She like niggah fuck you mean !"
2090,3,1,2,0,1,"' Ok ma Texas bitch keep textin me , callin cryin stressin me &#1041190; Bout where I been but I been with another bitch allegedly &#1043351;&#1043360; ."
2091,3,0,3,0,1,"' Ok my Texas bitch keep textin me , callin cryin stressin me , askin me about where I been but I been with another bitch allegedly &#1043359; ."
2092,3,1,2,0,1,"' On twitter say she ridin for a niggah &#1041219;&#1043215; . That's why I really fuck with her , she down to pull the trigger &#1041653;&#1043359; ."
2093,3,1,2,0,1,' R.I.P Deshawn &#1041243; . I don't know him but I know a darkskin niggah in the hood named Deshawn getting shot tonight .
2094,3,0,3,0,1,' Ran a good game with my Royal niggah &#1043359;&#1042390;&#1043323;
2095,3,0,3,0,1,"' Said I ain't Neva love no bitcccccch , but these bitches steady lovin on me on me , ayeeee . So what am I... http://t.co/NhB8omAqkm"
2096,4,0,4,0,1,"' See I gotta get this money ma palms itchin , niggahs gossip like hoes most of them bitches ."
2097,3,1,2,0,1,"' Shawty wanna tell me secrets on how to rap niggah , I tell that bitch it's more attractive when you hold it down &#1043359;&#1043351; ."
2098,3,0,3,0,1,"' She drippen vanillaaaaa , she know I'm the pussy killaaaa &#1043291;&#1041196; ."
2099,6,0,6,0,1,"' She herd I was a dope boy , I herd she was a gold digger &#1043359; , all I know is she a real bitch , so I fuck her like a real niggah ."
2100,3,0,3,0,1,"' She love it when I talk to her crazy &#1041191;&#1041219; Suck a niggah dick , with a whole lotta spit &#1043291; let it drip &#1043292; Yea catch... http://t.co/i3WOHNQo7S"
2101,3,0,3,0,1,' She was mad for like 5 mins got over it and hit him right back up lol she care about that niggah . http://t.co/w13NFgBHSB
2102,3,0,3,0,1,' Somebody come look at this niggah right here * Kevin Hart Voice * lol http://t.co/R2mhWqc2jT
2103,3,0,3,0,1,"' Someone let me know why Drake so cold ? &#1041185;&#1041240;&#1043358;&#1043351;&#1043323; He my favorite rapper , this niggah HARD ."
2104,3,0,3,0,1,"' South Central niggahs really don't be lovin these hoes , these hoes don't be lovin these niggahs &#1041233; . We just be... http://t.co/XnTftnwuVD"
2105,3,0,3,0,1,"' That fb profile checker thing fake then a mf , I just added some bitch yesterday and it had me on the top . Fuck fr ?"
2106,6,2,4,0,1,' That one niggah that grab the AUX cord and start playen weak ass music &#1041204;&#1041204;&#1041204;&#1041204; http://t.co/KOdyDgPgjA
2107,3,0,3,0,1,"' The hoes finna be like "" Owieee Trey , August , And Chris Brown can have my baby at the same time &#1041191; "" Lmfaooooooo Hoes ain't loyal ."
2108,3,1,2,0,1,' These niggahs bitches call they momma tell her come and get'emm ! It's either that it shoot him or shoot whoever with him .
2109,3,0,2,1,1,' This Niggah Kevin Hart couldn't sit down lmaoooooooooooo My niggah My Niggah &#1041204;&#1041204;&#1041204;&#1041204;&#1043358;&#1043351;&#1043323;
2110,3,0,3,0,1,"' This be me &#1041204;&#1041204;&#1041204; 
Cuh went from "" Its time to settle down "" to "" Where the hoes at ?! "" &#1041204;&#1041204;&#1041204; . http://t.co/bi9rbvjTUn"
2111,3,1,2,0,1,' This niggah Yanni like hangin up on NIGGAHS in mid sentence &#1041184;&#1043350; .
2112,3,2,1,0,0,' This niggah pharrell or whatever this niggah name is don't deserve shit for that white ass gay song .
2113,3,0,3,0,1,' Up runnin these 2K fades with ma niggah Tyreon &#1043323;&#1043359; Leo KO'd lmfaoo
2114,6,1,5,0,1,' Waaaaittt niggah holllll'up &#9995; these niggahs come to town start wife'n my old sluts &#1041204;&#1041204;&#1041204;&#1041210;&#1041210; .
2115,3,0,3,0,1,' Wake up I'm blessed &#1041243; Steaight Kush No stress &#1043293; Thankin God for ma success &#1043359;&#1041240; Ma bitches say I'm the best &#1043351;&#1043323; .
2116,3,0,3,0,1,' With my Bestf Shyanna Pen and ma main niggah Ronnie A. Jackson III &#1043359;&#1041636; Movie bound after we pick up the homies
2117,3,0,3,0,1,' Y'all complaining about thirst traps ? FR ? Theirs models that dress just like that ? Ass out and all STFU . Don't make you a hoe wtf .
2118,3,0,3,0,1,"' Y'all hoes get turned on for no reason &#1041204;&#1041204; 
Be Like "" owieee he got tats , he bang , wifi with no password &#1041191; My... http://t.co/vxADs6boHa"
2119,3,0,3,0,1,"' Y'all like sayin money don't buy happiness , but name a niggah sitting in a Lambo crying ?"
2120,3,0,2,1,1,' You Deserve x August Alsina &#1043358;&#1043358; Im dedicating that to all my old side hoes &#1041204;&#1041204;&#1041204;&#1041204;&#1041210;&#1041210;&#1041210;&#1041210;&#1041210;&#1043359; .
2121,6,1,5,0,1,' You gottttta be a mad a madddd niggah &#1041204;&#1041204;&#1041204; Sayin ma name ? I must've got you madddddd niggah &#1041204;&#1041204;&#1041204;&#1041204;&#1041210;&#1041210;&#1041210;&#1043359;&#9995;
2122,3,1,2,0,1,' You messin with broke niggahs you gon be broke niggah &#1043323;&#1043323;&#1043323;&#1043323;&#10071;&#65039;
2123,3,0,3,0,1,"' You niggahs actin like hoes , I can sale those ! &#1041204;&#1041204;&#1041636;"
2124,3,0,3,0,1,"' You tall tree ass females be 6'0 TALKIN bout "" Catching Feelings "" , bitch you need to catch this touchdown... http://t.co/lMgkDuxzY7"
2125,3,0,3,0,1,' when it comes to pussy I have no fucking friends' - hostel iii is really what we're watching right now
2126,3,0,0,3,2,'2' good: Jeter hero for Yankees in send-off http://t.co/oStFoBGuFa via @ESPNNewYork
2127,3,0,3,0,1,"'Cause they ain't her RT @Jvbir I aint eem watchin the awards yet, but why hoes hatin on Kim K?"
2128,3,2,1,0,0,"'Damn you, whitey!' You'll get a kick out of the 'newest form of white privilege' http://t.co/zLpFZsITOm"
2129,3,1,0,2,2,"'Eff it, let's go after the cripple&#8217;: You have to see Wendy Davis' new attack ad [video] http://t.co/WapBCHhuru"
2130,6,0,6,0,1,"'Every bitch got a fat ass or she $3,000 from it' #RNS"
2131,3,0,0,3,2,"'Forget to salute,' trash the other guy for the 'bad war' (during Cairo II), sympathize w/ 'Pockistan,' gays hurting morale. Thanks King!"
2132,3,0,0,3,2,"'Scandal' sex scene airs on ABC right after 'It's the Great Pumpkin, Charlie Brown,' making parents angry http://t.co/vltSpK8U4S"
2133,6,0,5,1,1,'Views from the 6' gon be Instagram picture titles for a while...brace yaself my nigs
2134,3,0,3,0,1,"'i drowned in ur pussy so i swam 2ur BuT."" Easily the most eloquent message sent on Xbox Live."
2135,3,0,0,3,2,(U-turns on yellow) &#161;NO ACEPTAR ESTE LUZ ROJO! (&#9835; Lights taking too long make me bilingual &#9835;)
2136,3,0,0,3,2,(con't) Also provide colored stickers to place on the nametags so that members can indicate their preferred pronouns.
2137,3,0,3,0,1,(looks over at oomf) RT @shethepete Does pretending to have no bitches really work or nah?
2138,3,0,0,3,2,(via @jacklayton) Charlie Angus is sending &#8220;Made in China&#8221; Canadian flag pins back to Conservatives &#8211; http://tinyurl.com/dmt397
2139,3,0,3,0,1,"*Bows down* ""Yes bitchmaster bitch"""
2140,3,1,2,0,1,*Does backflip* THISSSSSSSS!!! RT @Krislisisms: You niggas switch up your opinions like faggots
2141,3,0,3,0,1,*Gigantic RT @Naezus What a big faggot. RT @MIllionDolrBaby: Chubbs bout to Earl.
2142,3,0,3,0,1,*Nicolas Cage unrolls dusty secret scroll* It says here James Madison was a whiny little bitch
2143,3,0,0,3,2,*Searches my yellow pages app for the nearest Jack In The Box*
2144,3,1,2,0,1,*Sings* I killed that pussy she died with her eyes open!
2145,3,0,3,0,1,*Teachers call you a pussy for not doing senior skip day*
2146,3,0,1,2,2,*after BO1 RT @TheGodWriter_: @iDocLyfe Bruh lol I retired after mw2 because everything was trash afterwards.
2147,3,0,3,0,1,*bitch breathes* me: could you not?
2148,3,0,1,2,2,"*chops* RT @Tweets2Sweet *does bird call, flaps hands*"
2149,3,2,1,0,0,"*goes to olive garden*
*Turns into a cracker*
""@gIacier: *goes black friday shopping*

*turns into a nigger*"""
2150,3,0,3,0,1,*karate RT @SirAsshole: Karrenchi still a bird ass bitch
2151,3,0,3,0,1,*live ... lol what's wrong with these bitches man http://t.co/ZJYxCI9Ram
2152,3,1,2,0,1,*loud Jamaican horns* &#128226;&#128227;&#128226; RT @KingHorseDick: Then why u still single? RT @Greek_Oddess yall find the ugliest hoes attractive.
2153,3,0,3,0,1,*makes a wise argument about the accelerated Warholian notion of celebrity in the era of Vine* *passing teens mock my old wrinkled balls*
2154,3,0,3,0,1,*pops that pussy for singles*
2155,6,0,6,0,1,*pregnant crazy bitch wus the answer we were looking for...
2156,3,0,3,0,1,*puts people/bitch face on*
2157,3,0,0,3,2,*rubs hands like bird man
2158,3,1,2,0,1,"*scrolling through fb* some hoe says ""need a man 2 cuddle in the cold with"" bitch nobody wanna touch your #ratchet ass!"
2159,3,0,0,3,2,"*squak squak squak squak*
Me: bird shut up!!!
*squak*
Alex: that was an act of defiance 
@Alextalksback"
2160,3,0,0,3,2,*waits for Fanduel to hit me with the jig*
2161,3,0,3,0,1,"+ 1 RT @RayThaGawd: &#8220;@_AListRaivyn: Joe Budden makes people delete their twitter accounts lmfao.&#8221; He's pussy tho he blocked me"""
2162,3,0,2,1,1,"+1 Otakon badge, now with what I'm going to lovingly refer to as my ""cripple ribbon."""
2163,3,2,1,0,0,",@KiroGx me gusta ""typing like a retard to make the other person look dumber by pretending to agree with them"" bazinga"
2164,3,0,2,1,1,",@musclezauber why not animal crackers. i want animal crackers shaped like master chiefs and trolls and gun's and shit, thatd rule."
2165,3,2,1,0,0,------&gt;RT @Maxin_Betha @HumbltonBanks ankle socks in general are for the faggots bro
2166,3,0,3,0,1,-5 RT @LoveMeDarlingg: 10. How many hoes do you REALLY have?
2167,3,1,0,2,2,"-Can I help you?
-Maybe. You gotta card for &#8220;Sorry that tranny died in your motel room; now your wife knows. Here&#8217;s an Applebees gift card&#8221;?"
2168,3,0,3,0,1,. @_HISTO requires soundcloud links and tumblr bitches; he MIGHT let you play his party then.
2169,3,0,3,0,1,... I just feel bad for the women that continually flock to such darkness. Thugs talk the big talk to simple minded hoes and to their own.
2170,3,0,3,0,1,"... but bitches catch feelings after, all the damn time."
2171,3,0,3,0,1,... lol nah hoes we dealt with it so will y'all &#128128; http://t.co/RXTJwwKfHJ
2172,3,0,3,0,1,..........does nobody sell #orange flavored and colored #bubblegum? IS THAT YOUR FUCKIN' PROBLEM? #Giants? Fuck it. I'm going #6Pack now
2173,3,0,2,1,1,....is now tweeting from a tablet....baller bitch!
2174,3,3,0,0,0,...aaaaaaaaand it begins. RT @RileydaKafka: Fucking niggers that's all Kentucky is and ever will be
2175,3,0,3,0,1,...and I'm goin back to school.. only for the hoes and a class or two
2176,3,0,3,0,1,...but if a SHOW about #Obama was called #Whitish ..........y'all motherfuckers would cry #racist like lil bitches. #Blackish
2177,3,0,3,0,1,...if Amber Rose can rock a bald head and a bald pussy then motherfucker so can I.
2178,3,3,0,0,0,"...you're white, aren't you? *rolls eyes* RT @DidntDoNuffin: @DreaaaLove RIP to my NIGGA Trayvon, a worthless spear chucker"
2179,3,0,0,3,2,".@AlyssSmithh @KeveeeD Yes indeed! Camels, ostriches and zebras! Sept. 5-7 http://t.co/X3Oapfm3e8 #VCCamelRaces"
2180,3,0,0,3,2,.@AussieGrit loves Austin: http://t.co/HTtbU4OmZy Webber such a boon for @FIAWEC. #6HCOTA
2181,3,1,2,0,1,.@Buckm00se really does talk like a buck nigger
2182,3,0,0,3,2,.@CoryBooker is running around town delivering food to people. If he takes out the trash too he is the perfect boyfriend.
2183,3,0,0,3,2,".@HoppyKercheval Could you just play 2 minutes of the Charlie Brown ""wah wah wah"" adult sound effect instead?"
2184,3,0,0,3,2,.@RashaanSalaami doesn&#8217;t it always feel like we go into the season with offensive concepts that we inevitably trash and then we get good?
2185,3,0,3,0,1,".@SarahPalinUSA Wow, ""impeachment."" Look at you using your Vocab Workshop words. Guess we were only half wrong about you being a dumb cunt."
2186,3,0,0,3,2,".@Straatvogels [street birds]: Homeless People Twittering in Amsterdam http://t.co/WruoCdVkJt via @HuffPostImpact
&#8853;http://t.co/DJgs6rGdfV"
2187,3,0,3,0,1,".@TheRevAl Hey you race baiting FBI informant bitch, where's your punk ass speaking for justice on this? http://t.co/3OcxPxlYdt"
2188,3,0,0,3,2,.@agie_sweet36 @VedanteBreh12 @TravelNevada Try visiting @thewashoeclub at night for a real spook!
2189,3,0,0,3,2,".@dawnbazely Thank you, Dawn. I see our state bird graces your avatar..."
2190,3,0,1,2,2,.@everSoTweetly4u Klain's real (sole) job is to dampen down the mushrooming bad PR and political fallout heading into Nov election.
2191,3,0,0,3,2,.@harmonica_b could be wearing a trash bag and she'd still be the stylish and coolest human I know
2192,3,0,0,3,2,.@nathirhussein Al Qaeda's market share is dropping faster than Viacom &amp; Enron in the Jihadi stock market
2193,3,0,3,0,1,".@reddroostermann 's love of Obama is unrequited, however. Obama is clearly Putin's bitch."
2194,3,1,2,0,1,.@rustyrockets with Putin pushing for land and China completely revamping their armed forces? You're a fucking retard. Stay out my country.
2195,3,0,3,0,1,1 baby Momma no bitch no wife like PAC u need a thug in ya life
2196,3,0,3,0,1,1 good girl is worth 1000 hoes
2197,9,0,8,1,1,1 loyal girl &gt; 1OO hoes
2198,4,0,4,0,1,1 more day bitches!!!!
2199,3,0,2,1,1,1 more game of 2k then I'm finish my new book ... John Grisham cold then a hoe
2200,3,0,3,0,1,1 thang i know these bitches come n go so keep em out your bussiness
2201,3,0,2,1,1,1 time for the lonely hoes watching #Scandal re runs
2202,3,0,0,3,2,"1) RT @naeluckyass: @ILoveBigTracy @Therealalonig no I'm not crossed eyed, I'm albino. Can't control that"
2203,3,0,3,0,1,1) Vader is a Sith. Not a Jedi. Duh. 2) Vader is also a whiny bitch. 3) YODA IS MOTHERFUCKING YODA. #micdrop
2204,3,0,3,0,1,"1, 2, 3, 4, 5 I&#8217;m too drunk to walk, let&#8217;s drive. I got bitches with me all night And the party don&#8217;t start 'til the drugs arrive #Loaded"
2205,3,1,0,2,2,1-100000 You are a semi-evolved monkey that is desperately searching for validation and meaning in life. BBQd you'd be ok with mango salsa.
2206,3,0,1,2,2,1-800-slap-a-hoe
2207,3,0,2,1,1,"1. Pretty close &#8220;@Rosegoldracks: 0 trash ass nigga
@07Cannon: &#8220;@Rosegoldracks: Quote this and I'll guess your body count&#8221;&#8221;"
2208,4,0,0,4,2,"10 RT @ParadoxicalMike 1.5 RT @iDavey On average, 2. But I can be an 8 when need be. ""@SinsOfMyFather_ On a scale of 1-10 how ghetto are u?"""
2209,3,0,3,0,1,100 days til Christmas bitches
2210,3,0,3,0,1,100 mile dead zone radius around Philly...gotta go to NY or DC RT @CeeRoss The tri state needs better bitches
2211,3,1,2,0,1,100s 50s 20s yea I like my money in order bad Asian bitch yea she look just like Kemora
2212,3,0,3,0,1,108 MIL RT @SooMajor: And its cause of Romo bitch ass Dez &amp; Witten not eating
2213,3,0,3,0,1,"11/19 w/ @anjahlamarie - the depot 
12/19 - a pussyfootin xxxmas (hoe hoe hoe motherfucker santa claws is coming to town)"
2214,3,0,1,2,2,12 oz arizona's trash
2215,3,0,3,0,1,"12 was like ""Blocked bitch"" &#8220;@NoBeeetch: Don't start ""@bdoulaoblongata: They are blocking us in #Ferguson http://t.co/ymPzHmzUxG""&#8221;"
2216,3,0,3,0,1,"13% shy
65% bitch
22% homosexual"
2217,3,0,1,2,2,1300 for the eggs sunny side nicca .. @EastsideDame
2218,3,0,3,0,1,15. Did twitter ever get you pussy/dick
2219,3,0,3,0,1,18 year old pussy tastes like hope.
2220,3,0,3,0,1,18 yr scrap from out here might get life in prison for murderin a norte nigga by el pollo loco off of story rd.&#128563;
2221,3,1,2,0,1,187 how I'm killin these hoes
2222,3,0,0,3,2,1996 and 1999 World Series Rematch: #Yankees #Braves
2223,3,0,0,3,2,1X - The yellow tower by Gilbert Claes http://t.co/qc5IF6G4fG
2224,3,0,3,0,1,1st game of Fall 7s.. finna kill some hoes
2225,3,0,3,0,1,1wayhustle come get signed bitch we self paid.
2226,3,0,0,3,2,2 #iubb games when im in #bloomington #btown how good is that?! #ncaa #basketball #college #Indiana #iu #hoosiers
2227,3,0,0,3,2,2 adult human skulls found in trash http://t.co/VcsNP9ejV9
2228,3,0,3,0,1,"2 bad bitches, 3 glocks, 4 choppas"
2229,3,2,1,0,0,2 beer queer
2230,3,1,2,0,1,2 faced bitch
2231,3,2,1,0,0,2 hoes 1 dyke
2232,3,0,3,0,1,2 or 3 hoes for everything &#128527;&#128520;&#128526;
2233,3,0,3,0,1,"2 thangs my bitch can't say, ""I'm broke"" n ""ha period late"""
2234,6,1,4,1,1,2 year starting on me on the street... so i put a fag out on him. #funnyguy
2235,3,0,3,0,1,2+2 not knowing wtf it is bitch
2236,3,0,3,0,1,2012-2013 seniors were chill as fuck. this years seniors are basic ass bitches
2237,6,0,6,0,1,"20k tweets hoe, I'd like to thank all my supportive fans &#9996;&#65039; more tweets to come."
2238,3,0,3,0,1,21- you a bitch but you my bitch so we hella chillin. also thanks for tolerating me and being my friend.
2239,3,0,0,3,2,22 talented drivers RT @garrisonstudio: I am really glad there haven't been any yellows. But why haven't there been any yellows??
2240,3,0,3,0,1,24_rozay_idgt mad cuz Twan fuck his bitch&#128514; http://t.co/GoyZfOU46I
2241,3,0,3,0,1,270 on flappy bird suck my dick and lick my balls #swag
2242,3,1,2,0,1,"2Pac was real af on ""Temptations"". Thats exactly how it be for niggas getting money and bitches"
2243,3,0,3,0,1,2fine4cheapwine@yahoo.com &#171;@Datjollygirl So who used my email address for this chat line? All these bitches hittin me up &#128530;&#187;
2244,3,1,2,0,1,2k coaches are retarded who would put a 5'10 point guard at the 3 tho.
2245,3,0,3,0,1,3 millionaires just walked in why you tripping bitch you paid for the fight ? Lmao
2246,3,0,2,1,1,"3 things i cant stand while dealing with a bitch! 

A. HIT FEET
B. STANK ASS BREATH
C. SKANK ASS WAYS"
2247,3,0,3,0,1,3 years today I was a fucking retard and fell in love. Why was I so stupid? Wish I was coldhearted. #neverlovingsomeoneagain #dontneedanyone
2248,3,0,3,0,1,3-0-0 bitches fuck wid me
2249,3,0,1,2,2,30 mins for @natezoo919 n @greco_joel to pick out a trash can @ meijer....now do u guys understand why I took 3 shots before this trip
2250,3,0,3,0,1,"300 bitch we hot, we done took flight !"
2251,3,0,3,0,1,"35-11.

Touchdown with :28 on the clock.

Michigan some hoes."
2252,6,0,6,0,1,"37- no, i dont like hoes"
2253,3,0,3,0,1,4 fat hoes ina caddilac. U can tell they jus lost dey luxury car ride virginity#hoes too happy lmao
2254,3,3,0,0,0,"4 old hoes, a ponk, and a dyke outchea having ""girl talk"""
2255,3,0,3,0,1,"4 stacks for the heels on my bitch feet, car seat still smellin like 10 keys.. Tell the plug that I'm lookin for a increase.."
2256,3,0,0,3,2,"4&#8419;2&#8419;0&#8419;

moke up"
2257,3,0,3,0,1,40 mins. Until that bitch drop
2258,6,0,6,0,1,416 we know ya bitch @kendricklamar
2259,3,0,3,0,1,4th RT @MayaAngelouFRO: Beat my pussy up like i snitched on you and you had to serve time in a state correctional facility for 5 years.
2260,3,0,3,0,1,4th and long bitches
2261,3,0,0,3,2,"5 bags of chips, 3 Rice Krispies, 3 seeds, 3 gummies, a pop tart, some crackers, 3 powerades, and a water yuhhh I'm good lol"
2262,3,2,1,0,0,5000 white men in pick up trucks screaming nigger and my coach got the nerve to get mad I missed the free throw &#128514;&#128514;&#128514;
2263,3,0,0,3,2,5:40 A.M. and still awake! YAY!!! Time to chug coffee and red bull for the foreseeable future and hopefully not pass out behind the wheel!!!
2264,3,0,0,3,2,5SOS is trash
2265,3,0,0,3,2,"5am: Whizzing crackers! My cats got into the @Ritzcrackers &amp; are now playing 'hockey' with them. Lol.
#crazycats http://t.co/A5ZBVDXapx"
2266,3,0,3,0,1,5s are ugly thot bitch shoes
2267,3,0,3,0,1,5sos be like: come hang out with us!! but not if u fugly. oh and side hoes to the left thnx.
2268,3,0,3,0,1,5thharmony user followed then unfollowed me what a prude ass hoe
2269,3,0,3,0,1,"6' 217 on these hoes. I am not fat.

I'm big boned.

hehehehehe."
2270,3,0,3,0,1,6:07 AM .. Bout to match up wit dis nicca #DonnyDinero
2271,3,0,3,0,1,"7 pounds never fails to make me cry. Im not bitch, I just relate to it"
2272,3,0,3,0,1,7 years later and this bitch STILL didnt learn her lesson. lol I remember she was the first major nude leak of this generation
2273,3,0,2,1,1,7:15 needs to hurry up . It's chilly in this bitch
2274,3,0,3,0,1,8/10 of the girls u went to hs with look horrible now but don't wanna believe it....I'm bout to piss them Facebook hoes off with this
2275,3,3,0,0,0,"8/16/14 MO @GovJayNixon let &#8220;kill some crackers, kill their babies"" New Black Panthers hijack his #Ferguson presser http://t.co/z2Wko9Ripz"
2276,3,0,0,3,2,85 species of birds reported in Chesterfield for the Great Backyard Bird Count. How many in your area? http://t.co/DTLlzlXmPF
2277,3,0,0,3,2,85 species of birds reported in Chesterfield for the Great Backyard Bird Count. How many in your area? http://t.co/VIWMjjJxOT
2278,3,0,2,1,1,90 percent yo bitch with me 100 percent that scrap with me
2279,3,1,2,0,1,90% of niggas goofy and act like bitches
2280,3,0,0,3,2,"93 feature car

1 of 1503 yellow and black feature car. buck tag is on the radiator support. 67,3xx miles,... http://t.co/1nkNfZqBo9"
2281,3,0,3,0,1,"934 8616
i got a missed call from yo bitch"
2282,3,0,2,1,1,"95% of the truly talented people i've come across are retarded professionally. 95% of the awful, untalented people are on point and polite.."
2283,3,0,0,3,2,99 percent of the trash we dump in the sea is missing. This is not a good thing &#8594; http://t.co/CwC2LWCV3T http://t.co/Y0kt02HLm1
2284,3,0,3,0,1,99 problems but a bitch ain't 1
2285,3,0,3,0,1,99 problems but a bitch ain't one
2286,3,0,0,3,2,":) ""@PeterDavidsonII: At some point, we need to discuss how delicious the vegan brownie from @busboysandpoets on u St. tastes!"""
2287,3,0,3,0,1,":/ well that sucks that Kobe is out now... he's still filthy, you can hate him all u want but if you dont have respect for him, ur retarded"
2288,3,0,3,0,1,===&gt; RT @kylegotjokes: All good pussy comes with a price tag
2289,3,0,3,0,1,@ me bitch
2290,3,0,3,0,1,@ me tho &#8220;@_Mashphatrabbit: This bitch wants to be included so fuckin baldly bruh!!!!&#8221;
2291,3,0,3,0,1,@ the chick who is gorgeous and so fine but her pussy stinks
2292,3,0,3,0,1,@ the person who significant other a hoe and you the s/o cheating
2293,3,0,3,0,1,@01TakesTheLead no bitch I had to use my whipers!!
2294,3,0,1,2,2,@05235fd083ad408 hick yes
2295,3,0,3,0,1,@05proFESSOR ... That's what happens when your getting pussy. Pussy or Twitter? Seems like a clear cut choice to me. Hahahaha
2296,3,0,1,2,2,"@05proFESSOR Charlie Sheen could coach better than Crusty Dusty. Yeah they hired Bryan Price, the pitching coach"
2297,3,2,1,0,0,@05proFESSOR I bet he's a Starbucks queer
2298,3,0,3,0,1,@0beytheLAU @Huntermoore bitch you gross as fuck touchin them saggy titties
2299,3,0,3,0,1,@0ddment I could fuck a bowl of graham cracker cereal
2300,3,0,3,0,1,@0hallis0n bitch caught a body about a week ago. Everybody catching bullet holes.
