,count,hate_speech,offensive_language,neither,label,tweet
2745,3,0,3,0,1,@CallMeRenee_ bitch u 1
2746,3,0,3,0,1,@CallMeRenee_ bitch u bs how fck yah &#9996;&#65039;&#128553;&#128514;&#128514;&#128080;&#128079;&#128526;&#128129;
2747,3,1,2,0,1,@CallMeRenee_ dam bitch
2748,6,0,5,1,1,@CallMeRenee_ wussup bitch
2749,3,0,3,0,1,"@CallNeeshCakey &#128514; das new bae , my bitch bad or naw lmao"
2750,3,0,3,0,1,@CallNeeshCakey &#128514;&#128514; bitches aint shit
2751,3,0,3,0,1,@CallNeeshCakey I can't bitch
2752,3,0,3,0,1,@CallNeeshCakey bitch I know stfu &#128514;
2753,3,0,0,3,2,"@CallNeeshCakey no , a pop wop &#128514;"
2754,3,0,0,3,2,@CallNeeshCakey pop wop and drop it tho
2755,3,0,3,0,1,@CallNeeshCakey to lay up w my bitch
2756,3,0,3,0,1,@CallNeeshCakey umm bitch hello I was not alive so I clearly DOBT have it
2757,3,0,1,2,2,@CallNeeshCakey we in this bitch finna get crunk eyebrows on double PAPP &#128165;&#128165;
2758,3,1,2,0,1,"@Cam_Coles You don't know what I know. Name somebody colder, you monkey faced immigrant"
2759,3,3,0,0,0,@Campos_uli is a fag #hesgay
2760,3,0,3,0,1,@CandiElissa @twitRless_kb @ElissaReillyS @HelenKimFitz76 elissa is such a fake cunt
2761,3,0,0,3,2,@CapitolEVAN That's where I saw the leprechaun. He told me to burn things.
2762,3,0,3,0,1,@CapoDaAssHole @Alejandro_Bihhh all hoes singing it too
2763,3,0,3,0,1,@CapoDaAssHole @Alejandro_Bihhh damn that hoe just came out but look at how many hoes said his shit jamming on my shit
2764,6,0,6,0,1,@CapoDaAssHole @Alejandro_Bihhh lmaooo I wanted them hoes she was suppose to hold em
2765,6,0,6,0,1,@CapoDaAssHole @Alejandro_Bihhh lmaooo niggas ain't but hoes is I think I'm winning
2766,3,0,3,0,1,@CapoDaAssHole @Alejandro_Bihhh lmaoooo Beiber get these hoes wet big bro I'm Tryna tell you
2767,3,0,3,0,1,@CapoDaAssHole @Alejandro_Bihhh me either but if the bitch like put on that Beyonc&#233; nigga ain't gone hesitate
2768,6,0,6,0,1,@CapoDaAssHole @Alejandro_Bihhh whatever turn them hoes on z-Ro ain't gone get the bitch wet
2769,6,1,5,0,1,@CapoDaAssHole I fuck with Takeoff nigga get on the bitch and just snap
2770,3,0,3,0,1,@CapoDaAssHole lol that hoe for 5yr old
2771,6,0,5,1,1,@CapoDaAssHole naw where can I see that hoe at
2772,3,0,3,0,1,@CapoDaAssHole wiz had a warrant like a bitch
2773,3,0,3,0,1,@CapoDaAssHole yea he coming back him big rod doing something for that hoe
2774,3,0,3,0,1,@CaptElliott NFN you bitch to much.
2775,9,2,7,0,1,"@CarelessOne92 I'm not Hollywood at all my nig, u brought me to twitter n bounced"
2776,3,1,2,0,1,@CarelessOne92 a young nigga turned into Mr. CATCHMEIFYOUCAN....I'm in da field my nig #WEDAOPPS #FUKEMWEBALL
2777,6,1,5,0,1,"@CarelessOne92 he a real nigga tho, that bitch know her place"
2778,3,0,3,0,1,"@CarelessOne92 weeknd dont save hoes b, idunno bout Drake"
2779,6,0,6,0,1,"@CarelessOne92 weeknd make muzik for the hoes b, im tryna meet these women he be talkin bout"
2780,3,2,1,0,0,@CarelessOne92 you styl gotta get dem tweets off my nig
2781,3,0,3,0,1,"@CarlaFinch What can I say, Im a stubborn son of a bitch."
2782,3,0,1,2,2,"@CarlavanderWaal @Jaymaroley &amp; als je over Syrie tweet, volg @Partisangirl maar, zij komt er vandaan &amp; zal je precies uitleggen hoe of wat."
2783,3,1,2,0,1,@Caroline_Poe bitch im 17? And i didnt follow you..? Hahaha
2784,3,0,3,0,1,@Caroline_Poe haha i dont remember following you but ok? Get your pannies out of of bunch cunt
2785,4,0,1,3,2,@Carxlito PS3 and case is still in the trash can. idgaf anymore
2786,3,0,2,1,1,@Cashhaddict Damn i wanted to buy that bitch that shit was tough
2787,3,0,3,0,1,@CassiusClay_232 I know bro nigga seen a 7'1 African playing Guard and was handling the hoe
2788,6,0,6,0,1,@CassiusClay_232 Lebron brought the bitch down to his knees chill
2789,3,0,3,0,1,@CassiusClay_232 who all in that hoe
2790,3,0,0,3,2,@CatholicMomVA @Neal_Dewing that would cripple our military :)
2791,3,1,2,0,1,@CayMarieee bitch
2792,3,0,3,0,1,@CayMarieee bitch I'm not coming no more you said your making plans !
2793,3,0,3,0,1,@CayMarieee bitch I'm talm bout at like 10 &#9995;&#128514;
2794,3,0,3,0,1,@CayMarieee bitch ion got no attitude &#9995;&#128514;&#128557; sorry hoe I'm shaded Rn
2795,3,0,3,0,1,@CayMarieee bitch you NOT either bye &#128514;
2796,3,0,3,0,1,@CayMarieee bitch you still subtweets but not replying though &#128514;&#128557;&#128524;
2797,3,0,3,0,1,@CayMarieee oh bitch but you couldn't answer mine when I needed a paccage delivered to your house ! So Fucc off &#128514;&#128557;
2798,3,0,3,0,1,@CayMarieee omg bitch go to sleep it was JUST a coincidence huh ? &#9995;&#128514;
2799,3,0,0,3,2,@Cay_JEN I didn't think you knew of a bird that couldn't be tamed. #cajuncharm
2800,3,0,3,0,1,"@CdashRay ""she's wearing the same shirt, what a bitch."""
2801,3,0,1,2,2,"@Ceallaighaine Oh no! Sorry Hun. That sucks. Hope you heal fast. &#128533;
#dancerproblems"
2802,3,1,2,0,1,@CeeNCrumpets self low down black bitch?
2803,3,0,2,1,1,@CeeRoss negro please...I got a job now lmao
2804,4,0,4,0,1,@CeeRoss shoulda told her yeah if I can take you home for pussy lol
2805,3,0,3,0,1,@Cee_Murda94 bitch bye you can't get it
2806,3,0,3,0,1,@Cee_Murda94 bitch is you drunk or nah
2807,3,0,3,0,1,@Cee_Murda94 it's almost ya fucking birthday. So act right niglet
2808,3,0,0,3,2,@Cee_Murda94 no it's yellow fin. It's in edgewater
2809,3,0,0,3,2,@Cee_Murda94 yellow fin
2810,3,0,3,0,1,@Ceelos_ho3 @fvtboy @jaimescudi_ @AngelSoSwavey_ would I be a bitch if I said yea but never told you where I stay at?
2811,3,0,1,2,2,@CellNBuu ewwww her nips are DEF more perfect than that
2812,3,0,3,0,1,@CenaSux43 You/ @TheBrianMo brought it up first with the allusion that she's a hoe. @chelsea_elisa @RobertBarber64
2813,3,0,3,0,1,@Cesar_K_Garcia text me niggah!
2814,3,1,2,0,1,@Ch4BrickTamland @Ch4BrianFantana yes because I too want to be fat and have a fat bitch wife
2815,3,0,1,2,2,@ChaldeanCutie really? @RileyAintShit @KILLSheredon @CHILDISHCUDl are my nudes trash?
2816,3,3,0,0,0,@ChaleCarlo5 fuck outta here and go put some more trash ass ink on your faggot ass self pussy
2817,3,3,0,0,0,@ChaleCarlo5 stay talking defending your fuckboy ass boyfriend or what? go suck him off while youre at it faggot
2818,3,1,0,2,2,@Chancellor_IV naw Bryan said it was trash hotel so we're staying somewhere else
2819,3,2,1,0,0,@ChandailBailey @SteeZeyFLOW @HunturPls you need to accept the fact that you're both hipster faggots.
2820,3,1,2,0,1,@ChandailBailey way to delete your tweets you stanky bitch
2821,3,0,3,0,1,@Channnteeel pussy
2822,3,2,1,0,0,"@CharleeRedz13 your gay stfu, dumb monkey"
2823,3,0,0,3,2,"@CharlesBWaffle oh i am.. She cool though, might off her a brownie lol"
2824,3,0,3,0,1,@CharlesBWaffle these bitches need guidance.
2825,3,0,0,3,2,@Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74 Hi Charlie
2826,3,0,0,3,2,"@Charlie4927 Hi Charlie, have a great day"
2827,3,0,0,3,2,"@CharlieDaniels Come on Charlie! 
OUR GOVERNMENT WAS JUST TRYING TO PROTECT THE DESERT TORTOISE! 
Atleast, that's what Barack Obama Says..."
2828,3,1,2,0,1,@CharlseyKay Homeee fag
2829,3,0,3,0,1,@ChaseBasford @justinbieber I was 200 bitch
2830,3,2,1,0,0,@ChaseBasford chase you God damn faggot &#128514;&#128557;&#128514;&#128557;
2831,3,1,2,0,1,@ChaseManhatttan you become retarded
2832,3,2,0,1,0,@CheCha__ be gone my nigguh
2833,3,0,0,3,2,@CheckMyLingo_ @Kingpin_Terror ima get this so every time I throw trash away its where it really belongs http://t.co/DRGBekvzun
2834,3,3,0,0,0,"@Cheesus85 @greyyygoose faaaaggggottttt, speaking with the blonde hair and confused, you're a hypocrite, cuz you're a faggot"
2835,3,0,2,1,1,@Chefboyrnach Vegeta a super hoe then. But he did snack Goni up something fierce during Buu saga :wow:
2836,3,1,2,0,1,@CheyenneDoan cause hes a faggot
2837,4,0,4,0,1,"@Chicago_Rose1 Dunleavy, my cracker ass honkie"
2838,3,0,0,3,2,@ChickenColeman if McCoy wasn't trash that's a TD
2839,3,0,3,0,1,@ChiefKeef fucc droppin songs when yu gon drop a mixtape nicca
2840,3,0,2,1,1,@Chillindillan71 damn! Thot I blocked ur fuzzy butt. Have now. &#128541; @virleehol @LanceSilver1 @ChristieC733 @WayneBogda @1_conservative9
2841,3,0,1,2,2,@Chink_19 chink thats better then having the rug rats running around yah crib girl enjoy life lol
2842,3,2,1,0,0,@Chink_19 shut up chink.!!!
2843,3,1,2,0,1,@Chokmah_Makob ok! you billy goat hair hillbilly
2844,3,1,2,0,1,@Chokmah_Makob you said good bye dumb bitch snd i said ok..what is it with you white devils...i have nothing for you vampire lover of blood
2845,3,0,3,0,1,@ChrisHeben you motherfuckin' bullshit slingin' son of a whore! you disgraced all vets with ur crap. now go off to pussy land where u belong
2846,3,0,3,0,1,@ChrisMcDowell_ dont be a bitch.
2847,3,1,2,0,1,@ChrisMcDowell_ pussy ass nigga.
2848,3,1,2,0,1,@ChrisPowellswag @_cblaze @Dswizzle3 Dawson and Nicky Hickman delete the fake account and and stop being bitches
2849,3,0,3,0,1,"@ChrisProbst11 @thorsyndirgard @peta 
Right in the pussy"
2850,3,0,0,3,2,"@ChrisSFMori 
gun sales have skyrocketed. Gun crime has fallen sharply.
Any claim to the contrary is using fuzzy math."
2851,6,0,2,4,2,@ChrisTrondsen @IM5band #askim5 would you rather drink squirrel pee or Johnny Depp's wig in Charlie and the Chocolate Factory?
2852,3,2,1,0,0,"@Chris_Anzueto @Josh_Mackey15 you call someone a faggot and then say to kill themselves, you are a pathetic human being. A fucking disgrace."
2853,3,3,0,0,0,@Christian_ESEM you don't know what your talking about retarded faggot
2854,3,0,3,0,1,@ChristyMack fugly bitch john will dump ur ratchet ass
2855,3,1,2,0,1,@ChristyMack ugly flat chested prude ass white bitch
2856,3,1,2,0,1,"@Chrisworldpeace So I guess that makes us blacks double niggers, huh?"
2857,6,1,4,1,1,@Chykalet naw u just retarded kinfolk lol
2858,3,0,3,0,1,@CinWicked Did you just call My Sweet Baboo a ho?!?!
2859,6,0,6,0,1,@CiscoAllDay and btw don't ever bring up past hoes wit yo ol lady I took that L in HS tryna be semi honest smh
2860,3,0,3,0,1,"@CiscoAllDay why she a hoe we know about 5 dudes that hit Kim, 5 these hoes out here doing that in a week"
2861,3,1,2,0,1,"@Citygirl_moe - remember when we played plaquemine &amp; they kept calling our whole team gay &amp; Lydia said ""I'll turn all you hoes out, fwm!"" &#128553;&#128557;"
2862,3,0,0,3,2,"@Claudialena8 she wasn't saying she did, but yes me and Kannon have both been in the ghetto and know what it's like so u look dumb."
2863,3,0,3,0,1,@ClicquotSuave I would dead upper cut that bitch
2864,3,0,3,0,1,@ClicquotSuave maas mermaid and sharkette pussy
2865,3,0,3,0,1,@ClicquotSuave my nigga what her pussy smell like?
2866,3,0,0,3,2,@ClicquotSuave the new nip dropped today rii?
2867,3,0,3,0,1,@ClutchAction c'mon pussy
2868,3,2,0,1,0,"@Cody_smith64 true! I miss yall man, yall are my brothers. Is mikey starting? And what about the chink? Lmfao"
2869,3,0,0,3,2,@CogitoErgoBibo Penske runs the 22 in NASCAR. It's yellow. There's a sponsor already there. #WouldMakeALottaSense
2870,3,0,0,3,2,"@CokaMoschiach_ his defense is trash, and he's been rocked by Jesus Soto Karass, and Diego Chaves."
2871,3,0,3,0,1,@CokeFuckedYou I'm in this bitch on some insomnia shit. Been in bed since midnight.
2872,3,1,0,2,2,@ColeMcDowell2 Waco is ghetto hahaha. Wait til we go pick up nat in Austin tomorrow
2873,3,1,2,0,1,@ColeMcDowell2 someone sent this to me months ago bitch
2874,3,0,3,0,1,@Coley_Cee @Campaign_Papi @They_CallMeShay lmaooo coley just whammmmed him add this to it swervee bitch
2875,3,0,3,0,1,@Coley_Cee @_xpriceless_lmaoo bitch dat was a low blow
2876,3,0,3,0,1,@Coley_Cee bitch dats yo sahara desert ass
2877,3,0,3,0,1,@Coley_Cee bitch do I look white to u
2878,3,1,2,0,1,@Coley_Cee bitch kill yo self
2879,3,0,3,0,1,@Coley_Cee bitch stop takin my shit ooo I hate u u dumb bitch
2880,3,0,3,0,1,@Coley_Cee bitch watch tf out u on moose meat now
2881,3,0,3,0,1,@Coley_Cee didn't I just say I thought u told me to delete them so I deleted them bitch
2882,3,1,2,0,1,@Coley_Cee fuck u u dumb ass bitch hoe
2883,3,0,3,0,1,@Coley_Cee lol bitch u forcin it have a glass of water bitch u a lil thirsty for the puss thang
2884,3,0,3,0,1,@Coley_Cee my bad bitch ayeee http://t.co/GrHTDie9dz
2885,3,0,3,0,1,@Coley_Cee yes bitch I do realize dat
2886,3,0,3,0,1,@CollinBrennan damn son maybe he didn't know it was ya piece.. He was just Tryna get some pussy breh
2887,3,1,2,0,1,@CommonGayTweets nigga byeeeee lmfao I'll be dammed if a fag stole my girl
2888,3,0,0,3,2,@ComplexMag I didn't know #whitetears were blue and yellow! #lessonoftheday
2889,3,0,3,0,1,"@ConManBO @LastGreatStand

And a major league bitch too!"
2890,3,0,0,3,2,@ConanOBrien dat is one ugly animal but da monkey is adorable.
2891,3,0,3,0,1,@Conrad_MLG im goin now so be expecting to get slept faggot
2892,6,0,6,0,1,@CoolStoryIsaac hahaha thanks bitch!! &#128514;
2893,6,1,5,0,1,@CoolStoryIsaac thisty hoe
2894,3,0,3,0,1,@Coosie11 bitch my phones gonna die in serious I got hot pockets
2895,3,0,3,0,1,@CoreyRoyalty_ *hoes
2896,3,0,3,0,1,@Corey_D_23 damn bro.. ps4 trash lol
2897,3,1,2,0,1,@CoronaDior just found u and fuck is my cock hard! Love your dripping pussy
2898,3,0,3,0,1,@Cotton_Candy9 god wrote em now think again coon
2899,3,0,3,0,1,@Cotton_Candy9 hell Idk who did but that pussy better be golden
2900,6,0,6,0,1,@Cotton_Candy9 lmaoooo aye people person so you know lil Rico got hoes hahaha
2901,3,0,3,0,1,@CountryRedBelle I thought you'd get the hint that we know you're a fake cunt and delete your fake account.
2902,3,2,1,0,0,@CrackerJhak Because you're a fag
2903,3,0,3,0,1,@Crackerboyy these hoes really out here
2904,3,0,3,0,1,"@CreoleBabyBritt @blurbette @thepbg The same guy who thinks he can slang around ""bitch"" without it being offensive, apparently."
2905,3,0,3,0,1,"@CreoleBabyBritt Don't make me draw you like one of my Franch bitches, heffa."
2906,3,0,1,2,2,@Crewz76 I miss Tupac rap offs hillbilly
2907,3,0,3,0,1,@Crowe_FaShow cause of the loads of pussy you get right
2908,3,1,0,2,2,@CruzanChoklate look at you with yellow fever.
2909,3,1,2,0,1,@Cryystalina cuz people at work are bitches they shit talkers and yeah dude I need a girls night out -___-
2910,3,1,2,0,1,@Cryystalina haha yes niggah but yesterday night Idk man it hit me at night like around 2 in the morning didn't go to sleep till like 4..
2911,3,0,3,0,1,@CsSalazar15 see bro pussy changes you &#128514;&#128514;&#128557;&#128527;&#128527;
2912,3,2,1,0,0,@CsSalazar15 wetback &#128513;&#128514;&#128514;&#128514;&#128514;&#128557;
2913,3,0,3,0,1,@CsSalazar15 yeah bitch hit me up when you get friend zoned Brody &#128076;&#128175;&#128175;
2914,3,0,3,0,1,@CsSalazar15 yeah right pussy !
2915,3,1,2,0,1,@Cuauhtli02 @elchavaloko @cafebabybull he's a cheating wetback
2916,3,0,3,0,1,@Cuauhtli02 @saucygyro @CoffeeManElliot he called the Kidd a pussy or something
2917,3,1,2,0,1,@Cuauhtli02 I couldn't find the regular one faggot
2918,3,0,3,0,1,"@CuckoldCock @molotovhowdy 
I likes yo page. I wants to make da lovin to a white girl wit a colored man watchin and pullin his weenis"
2919,3,0,3,0,1,@Cuff_no_Slut cdfu bitch you fried
2920,3,0,2,1,1,"@Cuner Makes you a pussy. Making stupid internet threats. You're a child and if it is about you which idk if it is, it's probably deserved."
2921,6,0,6,0,1,@CuteCIothes @xo_shelbie go buy them bitches
2922,3,1,2,0,1,@CuteEmergency shown* a tiny kitten you dumb fucking cunt
2923,3,1,2,0,1,"@Cyberobama @eReIevant 
plot twist he is a faggot"
2924,3,1,2,0,1,@D1SinceDay1 my brother. Where tf you been at negro
2925,3,0,3,0,1,@DEVIN__the_DUDE You ready to make this stats test our bitch?!
2926,3,0,0,3,2,@DHSJournal I run CP in our community. Local cops treat ppl like trash for that. I hate it. Makes ppl think its a waste
2927,3,0,1,2,2,@DIRECTV why are you showing Yankees game in arizona when you promo Washington huskies game? I bet @dish would want my business
2928,3,1,2,0,1,"@DJSuggablack some people do shit to get shot at and then be like ""people hate me, I dodge bullets"". Karma is bitch."
2929,3,0,3,0,1,@DJ_Workmann @BigMoneyNiquee mane y'all niccas crazy af wiz old shit got niccas bitin his style n errthan
2930,3,0,3,0,1,@DON_Le3GGG @TripleCz_3G Chatt niccas love doin dat brah
2931,3,0,3,0,1,@DON_Le3GGG lol hell ya dey think a nicca down der #roadrunnin
2932,3,0,3,0,1,@DP4_6 bitch yu not safe! http://t.co/hInvxbUp31
2933,3,0,3,0,1,"@DRSlaten I view hackers on the same level as shoplifters - bitch slapped into the lake and held until drowning. Harsh, but yeah. Hate."
2934,3,0,3,0,1,@DS_Arrogance @HG_Shit I bet I can pull at lease 3 bitches with them &#128514;&#128514;
2935,3,0,2,1,1,@DSwaggin6_ @_JustDavilaa @xaviee_21 @Quise4144 look at ur avi u fag
2936,3,0,3,0,1,@D_41395 @Inwardforfun you a bitch Dennis
2937,3,0,3,0,1,@D_41395 bitch don't b a hypocrite
2938,3,1,2,0,1,@D_41395 cuz I was gunna smoke u out today. U a bitch tho
2939,3,0,3,0,1,@D_MrHoopa23 see thats all gill and green bitch ass they didn't help me get my schools either. Y'all still in the tournament
2940,3,0,3,0,1,@D_Palomino52 @TheOneMiss_Luu you my niggah though Daniel! Lol
2941,3,0,2,1,1,@D_Palomino52 you a poop. :( see I'm going all ghetto talk. Wtf!
2942,3,1,2,0,1,@DaDamnBone &#128514;&#128514; I'm Finna DM you the pic Bruh these hoes funny
2943,3,0,2,1,1,@DaJetlyfe my nicca
2944,3,1,2,0,1,@DaJetlyfe y'all niccas spark up
2945,3,1,0,2,2,@DaRealAlexInLA @Buckm00se he wasn't training gook boy doe
2946,3,3,0,0,0,"@DaRealAlexInLA @Woody_AFC @Rodriguez5_ the nig is fun to watch got to admit, ebola boy can speak broken Spanish too lol"
2947,6,1,5,0,1,@Daa_Boy_Rell @sluttyboy_kush @keem_Escobar you. A bitch too
2948,3,0,3,0,1,@DallyJackson I'm here now hoe
2949,3,0,3,0,1,@Dalton_ryann @parkatie @blakeanderson21 I guess that dumb bitch but we all need to drink some time my place an fuck someone up haha
2950,4,0,4,0,1,@Dalton_ryann laying in bed bout to pass out 630 is gonna be a bitch
2951,3,0,3,0,1,@DamianHuffaker haha just kiddin but ya we should and get that fag @taylerhatesyou to come and well go fishin or some shit
2952,3,1,0,2,2,@DamianHuffaker you're from a trash can
2953,3,0,3,0,1,"@DamierGenesis pulled up in that bulbasuar, you know I'm bout to make yo girl pussy sore"
2954,3,0,3,0,1,@DamoneTheDon bitch I got some bloods dat hang in la
2955,3,0,3,0,1,"@DamontDa @NateMurdoch @jackdatow2335 @MKpest002 @OandAPests fuck off lil bitch, prolly gotta lil dick"
2956,3,1,2,0,1,@DanLukas12 gotta keep your bitch in check
2957,3,0,0,3,2,@DanWolken It's idiotic opinions like this that make polls less than trash. Polls weren't a problem when people with integrity were voting.
2958,3,2,1,0,0,@DangItsTiff you look like fucking shrek bitch
2959,3,0,3,0,1,@DaniCim choke on bread bitch
2960,3,0,3,0,1,@DanielDavidLee @xoxoShima ya girl is a slimy ass hoe. get her under control and tell her to stop spraying bullshit out her mouth all day
2961,3,0,2,1,1,@DanielM023 Hell na !! Hes a honky brah
2962,3,2,1,0,0,@DanielSizelove @Conrad_MLG get on cunt
2963,3,0,3,0,1,@DanielSizelove pussy
2964,3,0,3,0,1,@DaniellaParella no I wuz just making a general statement. I've never called u a bitch
2965,6,0,0,6,2,@DannyMndz93 @Titan21Mtzzz he's still a pogue though
2966,3,0,0,3,2,"@Danny_Cavanagh....available online soon? I didn't have enough to get it after my Anathema merch. It's a cracker, I need it. Can u....."
2967,3,0,3,0,1,@DareTnzR I know these hoes ain't right
2968,3,2,1,0,0,@DarienDaywalt bitch shut the fuck up goddam your a slut bitch whore nigga
2969,3,2,1,0,0,@Darienbaby_xoxo jk I'd fuck a dog before I fuck you fish pussy
2970,3,0,3,0,1,@Darienbaby_xoxo ya but you can't because its a real account dumb bitch I go to wams fucking bitch
2971,7,3,4,0,1,@DarkLiquaNigga_ nigga grow some balls and concentrate pussy!!
2972,3,0,0,3,2,@Darknight420 It's showing Fairy blocked me @hajihuntingpat @PaulSmitheringa @JoeDouglas1 @JewJitsuGrl @blackorchidm16 @taxman206
2973,3,0,1,2,2,"@DarthMaverick7 @Xcntrik @religulous @chrispyosh Rather than believe that there was a man who was the very definition of good, u mock it."
2974,3,0,3,0,1,@Darth_Maxwell dude I was pissed but then looking at it I fucking died at least I'm the most yoked ape&#128517;&#128514;
2975,3,0,3,0,1,"@Darth_Snuff I'd sell anything if people are willing to buy it, how highly do prostitutes think of their pussy to sell that"
2976,3,2,1,0,0,@DatBoyRayT because if you support lesbians you have to support faggots there's no difference.
2977,3,0,3,0,1,@DatBoyRayT bitch ass nigga Rico &#128530;
2978,3,0,3,0,1,@DaveSwerve awe boy your shirt tight than a bitch in that avi polo man turnt into a wrestler fat ass lil boy
2979,6,2,4,0,1,@DaveSwerve boy look like a Slave on that hoe
2980,3,0,3,0,1,@DaveSwerve lmaoooo middle school knocking down all the pussy with the earrings on my shirt and no French toast
2981,3,0,2,1,1,"@DaveTheGayBaby No problem, remembering all those quirks can be a real bitch."
2982,3,0,1,2,2,@Dave_the_wavee the giants are trash...their time is over.
2983,3,0,3,0,1,@DavetheBrave1 come over hoe
2984,3,0,3,0,1,@DavetheBrave1 perfect smoking weather haha bro I ain't even in my hood yet and I already got hoes trying to say was up from other towns
2985,3,2,1,0,0,@DavetheBrave1 that hoe on some other shit bro rt and 100x better rn that a nigga high
2986,3,0,0,3,2,"@David_H_Esq Well, ""dirty bird"" could be just a middle finger, since it's the phallic ""giving the bird"". Not necessarily a wobble-wibbler."
2987,3,0,3,0,1,@David_Hunninck all bitches eh. hahah
2988,3,1,2,0,1,"@DeAdJAkE i just cant stand how people get all fucking amped about it, especially whiny bitches that even get scared at it"
2989,3,0,0,3,2,@DeArionBASEDGOD Kendrick is not better than papoose or drake
2990,3,0,3,0,1,@DeArionBASEDGOD nigga fuck you. Some plano schools go hard then a bitch way better than Richardson.
2991,3,0,0,3,2,@DeJLoaf mixtape sell sole got some bangers!
2992,3,0,2,1,1,@DebsFLPx I was lucky to be sensible and I've never had a fag or a drug. I'm pleased about that statistic. Yes I have a beer but that's all.
2993,3,0,1,2,2,@Decimate_IX Can't even spell right. You have the brain of an ape
2994,3,1,2,0,1,"@DecodnLyfe @LupeFiasco @Larellj another black man? What does that have to do with anything? Once a monkey, always a monkey, Chicago idiot"
2995,3,0,3,0,1,"@Dedicated_03 idk , I gotta think about it cause them bitches small as shit"
2996,3,0,3,0,1,@Dedicated_03 that ugly ass picture and thanks bitch
2997,3,0,3,0,1,@DeeHarris__ she might be the one DONT be a bitch
2998,3,0,3,0,1,@DeeJay138 @FuckWatYuhHerrd I couldn't care LESS about these bitches!!!
2999,3,0,3,0,1,@DeeMayweather the fck? dem bitches always got sum shit wit them....
3000,3,0,3,0,1,@DeeRay_FRESH - pussy &amp; purp.&#128514;
3001,3,0,3,0,1,@Deeiiggee hey bitch if your gonna talk shit tag me and quit being such a bitch how did I fuck up the car? Cause it won't hold air dumbass
3002,3,2,1,0,0,@DeezNutsDoe I'd hate feeling like a faggot too punk ass hoe
3003,3,2,1,0,0,@DeezNutsDoe how about you wash my butthole out with your tongue you little faggot
3004,3,0,3,0,1,@DeezNutsDoe shut your mouth you little fuckin bitch
3005,3,1,2,0,1,@DeezNutsDoe you dirty little bitch
3006,3,3,0,0,0,"@DefendWallSt Whatever! Fuck all those assholes. They're niggers, they all look alike to me."
3007,3,2,1,0,0,"@DefendWallSt those little #ISIS faggots usually have bags over their heads anyway. 
Makes bullet placement interesting thru a scope."
3008,3,0,3,0,1,@DefineMEee lol tell dat white bitch I said hey
3009,3,0,3,0,1,@DeliaParedez @rikki_lovee @GabrielaAngela4 @StephyRae7 @TheOneMiss_Luu @Ramona_Pilar I'm coming bitches.
3010,3,0,3,0,1,@Dem_lips_tho u knw me homie!!! show the bitches no love!!!
3011,3,0,0,3,2,"@DerekIsNormal RT @crappyfactsare McRib buns contain a chemical ""azodicarbonamide"" which is also used to make yoga mats &amp; soles of shoes"
3012,3,2,1,0,0,@Derek_Kirchner7 @tori_mills02 fags&#128567;&#128567;
3013,3,1,2,0,1,@DerringerEagle ur moms pussy died a slow death so well have good company #virgin
3014,3,2,1,0,0,"@DestroTheNoble @nekolin purple &amp; pink....for the faggots who want to be protected...by the police, instead of BEARING ARMS if need be!"
3015,3,0,3,0,1,"@DetroitChe bitches be like.. ""it means something to me"""
3016,6,0,6,0,1,@DetroitPlayer @prettytreazure gotta be atleast 5'10 to call me a bitch lol
3017,3,0,3,0,1,@DevilElyie fag*
3018,3,2,1,0,0,@DevilFzyq @DevilElyie @TehDevilClan shut up fag
3019,3,1,0,2,2,@DevilGrimz ironic that he's a trashcan because he holds trash everytime you two cuddle! Burn.
3020,3,1,2,0,1,@DezzzyBo Lol that nigga a real retard
3021,3,0,3,0,1,@DgkAdriann shes a bad bitch
3022,3,0,3,0,1,@DickDankstardly did you smile like a retard when you were a kid? It took me till like 5th grade before I learned how to naturally smile
3023,3,0,3,0,1,@Dietcarmel @JLewyville &#128514;&#128514;&#128514; Idgaf man fuck them hoes ... They nice to look at but they ain't for me
3024,3,0,0,3,2,@Dietrich1892 I'll show up and chug a beer or 8
3025,3,0,3,0,1,@DiggyRoZay she the only bitch that stayed loyal &#128554; she a keeper bro
3026,3,0,3,0,1,@DiggzTBLB ; bitch.. What? http://t.co/OcsuDvN5hy
3027,3,1,2,0,1,"@DignifiedPurity LMAOOO @ ""black fag""..... why did I misread that??... I'm blocking you"
3028,3,1,2,0,1,@Digo13Nieto thanks little fag &#128536;
3029,3,0,3,0,1,@Diishaidiamond lmao yesterday ? Them hoes was cute af lol
3030,3,0,3,0,1,@DimelouXaOh keeping these hoes happy
3031,3,1,2,0,1,@DimitriCrossin bitch ass
3032,3,0,0,3,2,"@DinoLich Don't yell at me, I love both of the evolutionary lines. @ClaudiaVice despises the trash buddies."
3033,3,0,3,0,1,"@DionPrimo The soul has departed from the train.There's no more soul in music.Just hunger for bitches,money and fame."
3034,3,0,3,0,1,@DirkAlisic @Balkan_Made dude quit being a hyposhitical bitch. you ran downstairs crying/begging me not to tell anyone.
3035,3,0,3,0,1,@Dirrttyydan lmaoo my phone autocorrect like a bitch..
3036,3,0,3,0,1,@DirtyEaffiliate he loves juggling it all around it... he loves the fast life im sure hes already grinded on amcon hoes as well
